scenario_id,scenario_name,work_role,work_role_name,category,covered_techniques,total_techniques,technique_coverage,covered_tasks,total_candidate_tasks,task_coverage,mean_mapping_score,max_mapping_score,mean_technique_similarity,mean_tactic_similarity,mean_mitigation_similarity,semantic_evidence,role_score,role_score_norm,score_column_used
DATA_EXFILTRATION,Data Exfiltration,DD-WRL-005,"Responsible for analyzing the security of new or existing computer applications, software, or specialized utility programs and delivering actionable results.",DD,3,15,0.2,3,56,0.05357142857142857,0.3635333333333333,0.4042,0.36576666666666663,0.3847333333333333,0.3436,0.07270666666666667,0.14908266666666667,0.21025988190605138,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-006,"Responsible for developing and analyzing the integration, testing, operations, and maintenance of systems security. Prepares, performs, and manages the security aspects of implementing and operating a system.",IO,2,15,0.13333333333333333,2,56,0.03571428571428571,0.36365000000000003,0.3671,0.35795,0.32925,0.42915000000000003,0.04848666666666667,0.09939466666666667,0.1401820301628493,similarity_score
DATA_EXFILTRATION,Data Exfiltration,DD-WRL-007,"Responsible for planning, preparing, and executing system tests; evaluating test results against specifications and requirements; and reporting test results and findings.",DD,2,15,0.13333333333333333,1,56,0.017857142857142856,0.34695,0.3543,0.32665,0.3896,0.498,0.046259999999999996,0.09850400000000001,0.13892587160103803,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-005,"Responsible for setting up and maintaining a system or specific components of a system in adherence with organizational security policies and procedures. Includes hardware and software installation, configuration, and updates; user account management; backup and recovery management; and security control implementation.",IO,2,15,0.13333333333333333,2,56,0.03571428571428571,0.33694999999999997,0.3885,0.3458,0.263,0.2987,0.04492666666666666,0.09797066666666666,0.13817368084546242,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-004,"Responsible for planning, implementing, and operating network services and systems, including hardware and virtual environments.",IO,1,15,0.06666666666666667,1,56,0.017857142857142856,0.3659,0.3659,0.3899,0.2465,0.2213,0.024393333333333333,0.049757333333333334,0.0701756365414269,similarity_score
DATA_EXFILTRATION,Data Exfiltration,OG-WRL-008,"Responsible for developing and overseeing an organization’s privacy compliance program and staff, including establishing and managing privacy-related governance, policy, and incident response needs.",OG,1,15,0.06666666666666667,2,56,0.03571428571428571,0.3393,0.3393,0.33594999999999997,0.3519,0.35934999999999995,0.022619999999999998,0.049048,0.06917522283651134,similarity_score
DATA_EXFILTRATION,Data Exfiltration,IO-WRL-007,Responsible for providing technical support to customers who need assistance utilizing client-level hardware and software in accordance with established or approved organizational policies and processes.,IO,1,15,0.06666666666666667,1,56,0.017857142857142856,0.2854,0.2854,0.2918,0.2729,0.2371,0.019026666666666667,0.04761066666666667,0.06714806875023506,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,PD-WRL-006,"Responsible for collecting, processing, analyzing, and disseminating cybersecurity threat assessments. Develops cybersecurity indicators to maintain awareness of the status of the highly dynamic operating environment.",PD,15,17,0.8823529411764706,4,67,0.05970149253731343,0.39834,0.445,0.3953708333333333,0.323725,0.4126916666666667,0.35147647058823533,0.6700023529411765,1.0,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,PD-WRL-005,Responsible for identifying and assessing the capabilities and activities of cybersecurity insider threats; produces findings to help initialize and support law enforcement and counterintelligence activities and investigations.,PD,12,17,0.7058823529411765,10,67,0.14925373134328357,0.40479166666666666,0.4994,0.41511363636363635,0.32475,0.3944090909090909,0.28573529411764703,0.5378235294117647,0.8027188666589405,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-014,"Responsible for managing the cybersecurity of a program, organization, system, or enclave.",OG,11,17,0.6470588235294118,8,67,0.11940298507462686,0.4018272727272727,0.4601,0.3839636363636364,0.3327318181818182,0.48402727272727275,0.26000588235294114,0.49223764705882356,0.7346804752222117,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,IN-WRL-001,"Responsible for investigating cyberspace intrusion incidents and crimes. Applies tactics, techniques, and procedures for a full range of investigative tools and processes and appropriately balances the benefits of prosecution versus intelligence gathering.",IN,11,17,0.6470588235294118,6,67,0.08955223880597014,0.39693636363636364,0.4714,0.39952105263157894,0.3128736842105263,0.39329473684210525,0.25684117647058824,0.4909717647058824,0.7327911052112196,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-001,Responsible for managing the Communications Security (COMSEC) resources of an organization.,OG,11,17,0.6470588235294118,4,67,0.05970149253731343,0.3880363636363636,0.4359,0.38284444444444443,0.31916666666666665,0.4699944444444445,0.2510823529411765,0.4886682352941177,0.7293530136856412,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-012,"Responsible for conducting independent comprehensive assessments of management, operational, and technical security controls and control enhancements employed within or inherited by a system to determine their overall effectiveness.",OG,10,17,0.5882352941176471,6,67,0.08955223880597014,0.39402,0.4898,0.398225,0.37975625,0.3902375,0.23177647058823528,0.44565176470588236,0.6651495517136023,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,OG-WRL-007,"Responsible for establishing vision and direction for an organization's cybersecurity operations and resources and their impact on digital and physical spaces. Possesses authority to make and execute decisions that impact an organization broadly, including policy approval and stakeholder engagement.",OG,9,17,0.5294117647058824,4,67,0.05970149253731343,0.3905888888888889,0.4232,0.37497142857142857,0.32472142857142855,0.5115857142857142,0.20678235294117647,0.40036,0.5975501402980147,similarity_score
INFORMATION_MANIPULATION_AND_INTERFERENCE,Information Manipulation and Interference,PD-WRL-007,"Responsible for assessing systems and networks to identify deviations from acceptable configurations, enclave policy, or local policy. Measure effectiveness of defense-in-depth architecture against known vulnerabilities.",PD,7,17,0.4117647058823529,1,67,0.014925373134328358,0.40472857142857144,0.4626,0.3988714285714286,0.38424285714285716,0.46472857142857144,0.1666529411764706,0.31372,0.4682371615903017,similarity_score
